energy,transmission,reflection,T_plus_R
6.514644351464436,0.6766063290811001,0.3233936709194296,1.0000000000005298
6.555648535564854,0.6908938766733075,0.3091061233266998,1.0000000000000073
6.596652719665273,0.7050236212695468,0.29497637873041666,0.9999999999999634
6.637656903765691,0.7189717559390717,0.28102824406171006,1.0000000000007818
6.67866108786611,0.7327150420196037,0.26728495798051155,1.0000000000001152
6.719665271966528,0.7462309546475906,0.2537690453535433,1.0000000000011338
6.760669456066947,0.7594978224306338,0.24050217757006345,1.0000000000006972
6.801673640167365,0.7724949594128107,0.2275050405881544,1.000000000000965
6.842677824267784,0.7852027876330545,0.21479721236770571,1.0000000000007603
6.8836820083682015,0.7976029487963692,0.20239705120385734,1.0000000000002265
6.92468619246862,0.8096784037041949,0.19032159629615633,1.0000000000003513
6.9656903765690386,0.8214135183784893,0.17858648162206106,1.0000000000005504
7.006694560669457,0.8327941359897957,0.16720586401089,1.0000000000006857
7.047698744769876,0.8438076340712108,0.15619236592937968,1.0000000000005906
7.088702928870294,0.854442966555044,0.14555703344520365,1.0000000000002478
7.129707112970713,0.8646906907302194,0.1353093092701355,1.0000000000003548
7.170711297071131,0.874542979146488,0.12545702085417737,1.0000000000006655
7.21171548117155,0.8839936169914534,0.11600638300878825,1.0000000000002416
7.252719665271968,0.8930379855251904,0.10696201447567126,1.0000000000008618
7.293723849372386,0.9016730324151662,0.09832696758609778,1.0000000000012639
7.334728033472804,0.9098972299658517,0.09010277003448619,1.000000000000338
7.375732217573223,0.9177105223796992,0.08228947762130942,1.0000000000010085
7.416736401673641,0.9251142632520212,0.07488573674870236,1.0000000000007234
7.45774058577406,0.9321111446507714,0.06788885535002942,1.0000000000008007
7.498744769874478,0.9387051190540581,0.06129488094696109,1.0000000000010192
7.539748953974897,0.9449013155675309,0.0550986844326967,1.0000000000002276
7.580753138075315,0.950705951710255,0.049294048289666215,0.9999999999999212
7.621757322175734,0.9561262420777995,0.0438737579229455,1.000000000000745
7.662761506276152,0.9611703051143243,0.03882969488583162,1.0000000000001559
7.70376569037657,0.9658470691633986,0.03415293083765017,1.0000000000010487
7.744769874476988,0.9701661788256652,0.029833821174952486,1.0000000000006177
7.785774058577407,0.9741379026293315,0.025862097371546735,1.0000000000008782
7.826778242677825,0.97777304283037,0.02222695716988977,1.0000000000002598
